year_month_day_hour,pollution,dew,temp,pressure,w_dir,w_speed,snow,rain
06-02-2010 09:00,65,-12,-6,1033,SE,1.79,1,0
06-02-2010 10:00,80,-11,-5,1032,SE,4.92,0,0
06-02-2010 11:00,74,-11,-4,1032,SE,8.05,0,0
06-02-2010 12:00,93,-11,-3,1031,SE,11.18,0,0
06-02-2010 13:00,77,-11,-3,1030,SE,15.2,0,0
06-02-2010 14:00,67,-12,-2,1029,SE,19.22,0,0
06-02-2010 15:00,84,-12,-2,1029,SE,22.35,0,0
06-02-2010 16:00,77,-12,-2,1028,SE,25.48,0,0
06-02-2010 17:00,83,-12,-2,1027,SE,29.5,0,0
06-02-2010 18:00,82,-10,-3,1028,SE,33.52,0,0
06-02-2010 19:00,100,-9,-3,1029,SE,35.31,1,0
06-02-2010 20:00,189,-7,-4,1029,SE,37.1,2,0
06-02-2010 21:00,99,-6,-5,1028,SE,38.89,3,0
06-02-2010 22:00,71,-6,-5,1028,SE,42.02,4,0
06-02-2010 23:00,43,-6,-5,1027,SE,45.15,5,0
07-02-2010 00:00,64,-6,-5,1027,SE,46.94,6,0
07-02-2010 01:00,68,-7,-5,1026,SE,48.73,7,0
07-02-2010 02:00,69,-7,-5,1025,cv,0.89,8,0
07-02-2010 03:00,65,-7,-5,1025,cv,1.78,9,0
07-02-2010 04:00,71,-7,-6,1024,NW,0.89,10,0
07-02-2010 05:00,77,-7,-6,1024,cv,0.89,0,0
07-02-2010 06:00,81,-7,-6,1024,NW,0.89,0,0
07-02-2010 07:00,88,-7,-6,1023,NW,1.78,0,0
07-02-2010 08:00,90,-6,-5,1024,NE,1.79,0,0
07-02-2010 09:00,92,-6,-5,1024,NW,1.79,1,0
07-02-2010 10:00,88,-6,-4,1023,NW,3.58,0,0
07-02-2010 11:00,80,-6,-4,1023,cv,0.89,0,0
07-02-2010 12:00,100,-6,-3,1023,cv,1.78,0,0
07-02-2010 13:00,105,-7,-3,1022,cv,2.67,0,0
07-02-2010 14:00,118,-7,-3,1021,cv,3.56,0,0
07-02-2010 15:00,125,-6,-2,1020,SE,1.79,0,0
07-02-2010 16:00,141,-6,-2,1020,SE,3.58,0,0
07-02-2010 17:00,152,-6,-3,1020,SE,5.37,0,0
07-02-2010 18:00,164,-7,-4,1020,cv,0.89,0,0
07-02-2010 19:00,147,-7,-5,1021,SE,0.89,0,0
07-02-2010 20:00,162,-7,-5,1021,SE,1.78,0,0
07-02-2010 21:00,157,-6,-4,1022,SE,2.67,0,0
07-02-2010 22:00,156,-5,-3,1022,cv,0.89,0,0
07-02-2010 23:00,160,-7,-5,1020,NE,1.79,0,0
08-02-2010 00:00,178,-6,-4,1021,cv,0.89,0,0
08-02-2010 01:00,187,-6,-5,1020,cv,1.34,0,0
08-02-2010 02:00,181,-7,-6,1020,SE,0.89,0,0
08-02-2010 03:00,185,-8,-6,1020,NE,0.89,0,0
08-02-2010 04:00,197,-6,-5,1019,cv,0.89,0,0
08-02-2010 05:00,180,-6,-4,1019,NE,1.79,0,0
08-02-2010 06:00,172,-6,-4,1019,NW,1.79,0,0
08-02-2010 07:00,166,-6,-4,1020,NW,4.92,0,0
08-02-2010 08:00,136,-6,-4,1019,NW,8.05,0,0
08-02-2010 09:00,133,-5,-3,1020,NW,12.07,0,0
08-02-2010 10:00,140,-5,-2,1020,NW,15.2,0,0
08-02-2010 11:00,159,-5,-1,1019,cv,0.89,0,0
08-02-2010 12:00,169,-5,0,1019,cv,2.68,0,0
08-02-2010 13:00,170,-5,2,1017,NW,1.79,0,0
08-02-2010 14:00,184,-5,4,1017,cv,0.89,0,0
08-02-2010 15:00,163,-5,5,1017,SE,1.79,0,0
08-02-2010 16:00,140,-4,4,1017,SE,4.92,0,0
08-02-2010 17:00,144,-4,3,1017,SE,6.71,0,0
08-02-2010 18:00,166,-5,1,1019,cv,0.89,0,0
08-02-2010 19:00,196,-4,0,1020,SE,0.89,0,0
08-02-2010 20:00,227,-4,-1,1020,cv,0.89,0,0
08-02-2010 21:00,210,-5,-2,1020,cv,1.78,0,0
08-02-2010 22:00,233,-4,-2,1021,cv,2.23,0,0
08-02-2010 23:00,258,-4,-3,1021,cv,3.12,0,0
09-02-2010 00:00,247,-5,-3,1021,NW,1.79,0,0
09-02-2010 01:00,230,-5,-3,1022,SE,0.89,0,0
09-02-2010 02:00,273,-6,-4,1022,cv,0.89,0,0
09-02-2010 03:00,253,-5,-3,1022,NW,0.89,0,0
09-02-2010 04:00,254,-6,-5,1022,NW,2.68,0,0
09-02-2010 05:00,241,-6,-5,1022,NW,5.81,0,0
09-02-2010 06:00,229,-5,-4,1023,cv,0.89,0,0
09-02-2010 07:00,199,-5,-4,1023,cv,1.34,0,0
09-02-2010 08:00,193,-4,-3,1024,cv,2.23,0,0
09-02-2010 09:00,207,-9,1,1025,NW,4.02,0,0
09-02-2010 10:00,176,-15,2,1025,NW,8.04,0,0
09-02-2010 11:00,91,-17,3,1025,NE,3.13,0,0
09-02-2010 12:00,58,-18,4,1025,NE,4.92,0,0
09-02-2010 13:00,39,-16,4,1024,cv,0.89,0,0
09-02-2010 14:00,50,-14,5,1023,cv,1.78,0,0
09-02-2010 15:00,51,-13,4,1023,SE,1.79,0,0
09-02-2010 16:00,49,-12,4,1023,cv,0.89,0,0
09-02-2010 17:00,54,-11,3,1024,SE,1.79,0,0
09-02-2010 18:00,153,-10,2,1024,SE,3.58,0,0
09-02-2010 19:00,181,-7,2,1025,SE,6.71,0,0
09-02-2010 20:00,181,-6,0,1025,cv,0.89,0,0
09-02-2010 21:00,182,-8,-1,1026,NE,3.13,0,0
09-02-2010 22:00,156,-15,1,1026,NE,8.05,0,0
09-02-2010 23:00,27,-18,1,1027,NE,12.07,0,0
10-02-2010 00:00,16,-20,0,1028,NE,16.09,0,0
10-02-2010 01:00,22,-19,0,1028,NE,21.01,0,0
10-02-2010 02:00,21,-21,-1,1028,NE,25.03,0,0
10-02-2010 03:00,6,-21,-1,1029,NE,29.95,0,0
10-02-2010 04:00,8,-22,-2,1029,NE,34.87,0,0
10-02-2010 05:00,8,-22,-2,1030,NE,39.79,0,0
10-02-2010 06:00,8,-22,-3,1030,NE,45.6,0,0
10-02-2010 07:00,10,-22,-3,1031,NE,51.41,0,0
10-02-2010 08:00,9,-23,-4,1032,NE,58.56,0,0
10-02-2010 09:00,20,-23,-4,1033,NE,65.71,0,0
10-02-2010 10:00,14,-22,-3,1033,NE,71.52,0,0
10-02-2010 11:00,16,-24,-2,1032,NE,77.33,0,0
10-02-2010 12:00,14,-24,-1,1032,NE,83.14,0,0
10-02-2010 13:00,10,-26,0,1031,NW,5.81,0,0
10-02-2010 14:00,7,-26,0,1030,NE,5.81,0,0
10-02-2010 15:00,8,-22,0,1030,NE,11.62,0,0
10-02-2010 16:00,12,-22,0,1030,NE,17.43,0,0
10-02-2010 17:00,15,-23,-1,1030,NE,24.58,0,0
10-02-2010 18:00,8,-23,-1,1031,NE,31.73,0,0
10-02-2010 19:00,11,-22,-1,1032,NE,38.88,0,0
10-02-2010 20:00,18,-22,-2,1032,NE,44.69,0,0
10-02-2010 21:00,16,-21,-2,1033,NE,50.5,0,0
10-02-2010 22:00,11,-22,-2,1034,NE,56.31,0,0
10-02-2010 23:00,10,-21,-3,1035,NE,61.23,0,0
11-02-2010 00:00,11,-22,-3,1035,NE,67.04,0,0
11-02-2010 01:00,10,-22,-3,1035,NE,72.85,0,0
11-02-2010 02:00,10,-22,-3,1035,NE,77.77,0,0
11-02-2010 03:00,12,-22,-4,1035,NE,82.69,0,0
11-02-2010 04:00,12,-23,-4,1034,NE,89.84,0,0
11-02-2010 05:00,10,-23,-5,1034,NE,95.65,0,0
11-02-2010 06:00,10,-23,-5,1035,NW,5.81,0,0
11-02-2010 07:00,9,-22,-6,1036,NW,9.83,0,0
11-02-2010 08:00,9,-22,-5,1037,NW,14.75,0,0
11-02-2010 09:00,11,-22,-4,1037,NW,19.67,0,0
11-02-2010 10:00,12,-22,-4,1037,NW,25.48,0,0
11-02-2010 11:00,12,-22,-3,1037,NE,5.81,0,0
11-02-2010 12:00,12,-22,-3,1036,NE,11.62,0,0
11-02-2010 13:00,21,-24,-2,1036,NW,4.92,0,0
11-02-2010 14:00,18,-23,-2,1035,NE,4.02,0,0
11-02-2010 15:00,13,-23,-2,1035,NE,7.15,0,0
11-02-2010 16:00,18,-23,-2,1035,NW,4.02,0,0
11-02-2010 17:00,17,-23,-2,1035,NE,4.92,0,0
11-02-2010 18:00,19,-22,-3,1035,NE,8.05,0,0
11-02-2010 19:00,22,-21,-3,1036,NE,11.18,0,0
11-02-2010 20:00,20,-21,-5,1036,NW,3.13,0,0
11-02-2010 21:00,24,-21,-5,1036,NW,8.05,0,0
11-02-2010 22:00,19,-20,-5,1037,NW,11.18,0,0
11-02-2010 23:00,13,-21,-5,1038,NE,4.02,0,0
12-02-2010 00:00,17,-22,-5,1038,NE,9.83,0,0
12-02-2010 01:00,22,-22,-6,1038,NE,14.75,0,0
12-02-2010 02:00,16,-22,-6,1038,NE,18.77,0,0
12-02-2010 03:00,16,-22,-7,1037,NE,22.79,0,0
12-02-2010 04:00,11,-23,-8,1037,NW,3.13,0,0
12-02-2010 05:00,10,-22,-8,1037,NW,7.15,0,0
12-02-2010 06:00,9,-22,-9,1038,NW,11.17,0,0
12-02-2010 07:00,11,-23,-9,1038,NW,14.3,0,0
12-02-2010 08:00,14,-21,-9,1038,NW,17.43,0,0
12-02-2010 09:00,21,-22,-6,1038,NE,4.02,0,0
12-02-2010 10:00,26,-22,-5,1037,NE,7.15,0,0
12-02-2010 11:00,21,-22,-4,1036,NW,3.13,0,0
12-02-2010 12:00,19,-23,-3,1035,cv,3.13,0,0
12-02-2010 13:00,13,-23,-2,1034,NW,3.13,0,0
12-02-2010 14:00,13,-23,-1,1033,NW,6.26,0,0
12-02-2010 15:00,13,-23,-1,1032,cv,1.79,0,0
12-02-2010 16:00,13,-23,-1,1032,NE,1.79,0,0
12-02-2010 17:00,11,-23,-1,1031,NE,3.58,0,0
12-02-2010 18:00,19,-22,-3,1031,NE,5.37,0,0
12-02-2010 19:00,22,-21,-4,1032,SE,0.89,0,0
12-02-2010 20:00,50,-19,-5,1032,cv,0.89,0,0
12-02-2010 21:00,58,-18,-6,1032,cv,1.34,0,0
12-02-2010 22:00,60,-16,-8,1032,cv,1.79,0,0
12-02-2010 23:00,69,-18,-8,1032,NE,0.89,0,0
13-02-2010 00:00,108,-18,-8,1031,NW,3.13,0,0
13-02-2010 01:00,51,-18,-11,1031,NW,6.26,0,0
13-02-2010 02:00,54,-19,-8,1031,NW,8.05,0,0
13-02-2010 03:00,38,-19,-11,1030,NW,11.18,0,0
13-02-2010 04:00,27,-19,-10,1030,NW,14.31,0,0
13-02-2010 05:00,23,-19,-11,1030,NW,16.1,0,0
13-02-2010 06:00,27,-19,-11,1030,NW,19.23,0,0
13-02-2010 07:00,28,-19,-11,1030,NW,21.02,0,0
13-02-2010 08:00,24,-17,-10,1031,NW,24.15,0,0
13-02-2010 09:00,26,-17,-7,1031,cv,0.89,0,0
13-02-2010 10:00,23,-18,-5,1031,cv,1.78,0,0
13-02-2010 11:00,37,-18,-3,1030,SE,1.79,0,0
13-02-2010 12:00,46,-19,0,1029,cv,0.89,0,0
13-02-2010 13:00,49,-20,1,1028,SE,1.79,0,0
13-02-2010 14:00,53,-20,3,1027,cv,1.79,0,0
13-02-2010 15:00,57,-20,3,1026,SE,3.13,0,0
13-02-2010 16:00,51,-20,3,1026,SE,7.15,0,0
13-02-2010 17:00,64,-20,2,1026,SE,11.17,0,0
13-02-2010 18:00,100,-18,0,1026,SE,15.19,0,0
13-02-2010 19:00,113,-15,-1,1027,SE,18.32,0,0
13-02-2010 20:00,136,-15,0,1027,SE,22.34,0,0
13-02-2010 21:00,213,-15,-4,1027,cv,0.89,0,0
13-02-2010 22:00,259,-13,-5,1028,cv,1.78,0,0
13-02-2010 23:00,267,-13,-6,1028,cv,2.67,0,0
14-02-2010 00:00,351,-13,-7,1028,NE,0.89,0,0
14-02-2010 01:00,980,-14,-7,1029,cv,0.89,0,0
14-02-2010 02:00,0,-14,-5,1029,NW,3.13,0,0
14-02-2010 03:00,599,-14,-6,1030,NW,6.26,0,0
14-02-2010 04:00,39,-14,-5,1030,NW,10.28,0,0
14-02-2010 05:00,7,-17,-3,1030,NW,15.2,0,0
14-02-2010 06:00,8,-17,-3,1031,NE,4.02,0,0
14-02-2010 07:00,7,-18,-4,1032,NW,4.02,0,0
14-02-2010 08:00,7,-20,-3,1033,NW,8.94,0,0
14-02-2010 09:00,7,-21,-3,1034,NW,14.75,0,0
14-02-2010 10:00,16,-22,-3,1035,NW,20.56,0,0
14-02-2010 11:00,19,-22,-3,1035,NE,5.81,0,0
14-02-2010 12:00,15,-23,-2,1035,NW,4.92,0,0
14-02-2010 13:00,21,-24,-2,1033,NE,4.92,0,0
14-02-2010 14:00,18,-23,-2,1033,NE,9.84,0,0
14-02-2010 15:00,16,-24,-2,1032,NE,13.86,0,0
14-02-2010 16:00,15,-24,-2,1032,NE,17.88,0,0
14-02-2010 17:00,16,-23,-2,1032,NE,21.9,0,0
14-02-2010 18:00,16,-23,-4,1033,NE,23.69,0,0
14-02-2010 19:00,21,-22,-5,1033,cv,0.89,0,0
14-02-2010 20:00,36,-23,-5,1035,NW,1.79,0,0
14-02-2010 21:00,51,-22,-8,1035,NW,4.92,0,0
14-02-2010 22:00,67,-21,-7,1036,NW,8.05,0,0
14-02-2010 23:00,46,-22,-8,1036,NW,11.18,0,0
15-02-2010 00:00,45,-21,-7,1036,NE,4.02,0,0
15-02-2010 01:00,27,-22,-7,1037,NE,8.04,0,0
15-02-2010 02:00,24,-22,-7,1036,NE,12.96,0,0
15-02-2010 03:00,18,-22,-8,1037,cv,0.89,0,0
15-02-2010 04:00,15,-22,-8,1036,cv,1.78,0,0
15-02-2010 05:00,17,-22,-9,1036,NE,3.13,0,0
15-02-2010 06:00,11,-22,-9,1036,NE,7.15,0,0
15-02-2010 07:00,16,-22,-10,1037,NW,4.02,0,0
15-02-2010 08:00,16,-21,-9,1037,NW,7.15,0,0
15-02-2010 09:00,39,-22,-6,1038,NW,10.28,0,0
15-02-2010 10:00,25,-23,-5,1038,NW,12.07,0,0
15-02-2010 11:00,17,-23,-4,1037,NW,15.2,0,0
15-02-2010 12:00,8,-23,-3,1036,NW,16.99,0,0
15-02-2010 13:00,11,-23,-1,1035,NW,18.78,0,0
15-02-2010 14:00,14,-23,0,1033,NE,4.02,0,0
15-02-2010 15:00,15,-26,0,1032,cv,1.79,0,0
15-02-2010 16:00,15,-26,0,1032,cv,2.68,0,0
15-02-2010 17:00,13,-26,0,1032,cv,3.57,0,0
15-02-2010 18:00,13,-23,-3,1033,SE,1.79,0,0
15-02-2010 19:00,26,-22,-4,1033,SE,2.68,0,0
15-02-2010 20:00,50,-21,-6,1034,cv,0.89,0,0
15-02-2010 21:00,73,-20,-9,1034,NE,0.89,0,0
15-02-2010 22:00,96,-20,-8,1034,cv,0.89,0,0
15-02-2010 23:00,116,-18,-10,1034,NW,1.79,0,0
16-02-2010 00:00,146,-17,-11,1034,NW,4.92,0,0
16-02-2010 01:00,113,-19,-10,1034,NW,8.05,0,0
16-02-2010 02:00,91,-19,-11,1034,NW,11.18,0,0
16-02-2010 03:00,70,-20,-12,1034,NW,12.07,0,0
16-02-2010 04:00,65,-18,-12,1033,cv,0.45,0,0
16-02-2010 05:00,51,-17,-13,1033,NW,0.89,0,0
16-02-2010 06:00,29,-20,-12,1033,NW,4.02,0,0
16-02-2010 07:00,30,-20,-12,1033,NW,8.04,0,0
16-02-2010 08:00,26,-18,-11,1033,NW,9.83,0,0
16-02-2010 09:00,26,-19,-7,1033,NW,12.96,0,0
16-02-2010 10:00,24,-20,-4,1032,cv,0.89,0,0
16-02-2010 11:00,21,-20,-3,1032,cv,1.78,0,0
16-02-2010 12:00,24,-21,-1,1031,NW,1.79,0,0
16-02-2010 13:00,39,-21,1,1030,cv,0.89,0,0
16-02-2010 14:00,79,-19,2,1028,SE,4.02,0,0
16-02-2010 15:00,99,-16,3,1027,SE,8.04,0,0
16-02-2010 16:00,118,-15,3,1027,SE,12.06,0,0
16-02-2010 17:00,140,-15,1,1026,SE,15.19,0,0
16-02-2010 18:00,159,-13,-1,1026,SE,18.32,0,0
16-02-2010 19:00,161,-12,-1,1027,SE,20.11,0,0
16-02-2010 20:00,167,-12,-3,1027,SE,21,0,0
16-02-2010 21:00,178,-12,-5,1026,cv,0.89,0,0
16-02-2010 22:00,192,-12,-6,1026,cv,1.78,0,0
16-02-2010 23:00,198,-12,-4,1026,NE,0.89,0,0
17-02-2010 00:00,207,-13,-6,1025,cv,0.89,0,0
17-02-2010 01:00,237,-13,-5,1025,cv,1.78,0,0
17-02-2010 02:00,247,-12,-6,1025,NW,3.13,0,0
17-02-2010 03:00,227,-12,-5,1025,NW,7.15,0,0
17-02-2010 04:00,176,-12,-3,1024,NW,11.17,0,0
17-02-2010 05:00,113,-8,-1,1024,NW,19.22,0,0
17-02-2010 06:00,46,-15,-1,1025,NW,28.16,0,0
17-02-2010 07:00,18,-15,-2,1026,NW,35.31,0,0
17-02-2010 08:00,13,-19,-3,1027,NW,42.46,0,0
17-02-2010 09:00,22,-22,-2,1028,NW,54.53,0,0
17-02-2010 10:00,15,-22,-1,1029,NW,63.47,0,0
17-02-2010 11:00,18,-23,-1,1028,NW,74.65,0,0
17-02-2010 12:00,18,-25,0,1028,NW,86.72,0,0
17-02-2010 13:00,12,-25,1,1027,NW,97.9,0,0
17-02-2010 14:00,11,-25,1,1027,NW,107.73,0,0
17-02-2010 15:00,11,-26,2,1026,NW,118.91,0,0
17-02-2010 16:00,12,-27,1,1026,NW,130.09,0,0
17-02-2010 17:00,9,-25,1,1026,NW,139.03,0,0
17-02-2010 18:00,9,-22,-3,1026,NE,1.79,0,0
17-02-2010 19:00,27,-22,-2,1026,SE,0.89,0,0
17-02-2010 20:00,31,-19,-4,1026,SE,2.68,0,0
17-02-2010 21:00,39,-18,-4,1027,SE,4.47,0,0
17-02-2010 22:00,49,-20,-4,1027,SE,6.26,0,0
17-02-2010 23:00,48,-18,-8,1027,SE,9.39,0,0
18-02-2010 00:00,50,-19,-6,1027,cv,0.45,0,0
18-02-2010 01:00,38,-19,-7,1027,NW,0.89,0,0
18-02-2010 02:00,36,-17,-9,1026,NE,0.89,0,0
18-02-2010 03:00,41,-18,-9,1026,cv,0.89,0,0
18-02-2010 04:00,80,-16,-10,1025,NE,0.89,0,0
18-02-2010 05:00,70,-18,-9,1025,NW,0.89,0,0
18-02-2010 06:00,74,-18,-11,1026,NE,1.79,0,0
18-02-2010 07:00,77,-18,-11,1026,cv,0.89,0,0
18-02-2010 08:00,87,-17,-8,1026,cv,1.78,0,0
18-02-2010 09:00,107,-18,-4,1027,NW,3.13,0,0
18-02-2010 10:00,54,-17,0,1026,cv,0.89,0,0
18-02-2010 11:00,36,-21,2,1026,cv,1.78,0,0
18-02-2010 12:00,34,-21,3,1024,cv,2.67,0,0
18-02-2010 13:00,19,-21,5,1022,NW,5.81,0,0
18-02-2010 14:00,26,-21,5,1021,NW,11.62,0,0
18-02-2010 15:00,27,-21,6,1021,NW,13.41,0,0
18-02-2010 16:00,27,-21,4,1021,SE,5.81,0,0
18-02-2010 17:00,29,-21,4,1021,SE,9.83,0,0
18-02-2010 18:00,41,-21,3,1021,cv,4.02,0,0
18-02-2010 19:00,47,-20,2,1021,SE,4.92,0,0
18-02-2010 20:00,115,-20,3,1021,SE,8.94,0,0
18-02-2010 21:00,265,-20,2,1021,SE,12.96,0,0
18-02-2010 22:00,236,-17,-1,1021,SE,14.75,0,0
18-02-2010 23:00,296,-16,-3,1021,cv,0.89,0,0
19-02-2010 00:00,159,-15,-5,1020,cv,1.78,0,0
19-02-2010 01:00,119,-15,-6,1020,cv,2.67,0,0
19-02-2010 02:00,115,-14,-7,1019,cv,3.56,0,0
19-02-2010 03:00,168,-15,-8,1019,cv,4.45,0,0
19-02-2010 04:00,177,-15,-8,1018,cv,4.9,0,0
19-02-2010 05:00,191,-15,-8,1018,cv,5.79,0,0
19-02-2010 06:00,185,-15,-9,1018,NW,1.79,0,0
19-02-2010 07:00,157,-15,-9,1018,NW,3.58,0,0
19-02-2010 08:00,114,-13,-6,1018,NE,0.89,0,0
19-02-2010 09:00,117,-14,-2,1018,NE,2.68,0,0
19-02-2010 10:00,112,-15,1,1018,NE,4.47,0,0
19-02-2010 11:00,107,-17,4,1017,cv,0.89,0,0
19-02-2010 12:00,96,-16,7,1017,cv,1.78,0,0
19-02-2010 13:00,99,-16,9,1016,SE,4.02,0,0
19-02-2010 14:00,82,-17,10,1015,SE,5.81,0,0
19-02-2010 15:00,58,-18,11,1014,SE,8.94,0,0
19-02-2010 16:00,40,-18,10,1014,cv,3.13,0,0
19-02-2010 17:00,45,-18,9,1014,SE,3.13,0,0
19-02-2010 18:00,44,-19,7,1014,SE,6.26,0,0
19-02-2010 19:00,49,-18,7,1014,SE,10.28,0,0
19-02-2010 20:00,65,-16,1,1015,cv,0.89,0,0
19-02-2010 21:00,101,-14,-1,1015,cv,1.78,0,0
19-02-2010 22:00,146,-13,-2,1015,cv,2.67,0,0
19-02-2010 23:00,165,-13,-3,1015,cv,3.56,0,0
20-02-2010 00:00,205,-12,-4,1015,cv,4.45,0,0
20-02-2010 01:00,191,-14,-1,1015,cv,5.34,0,0
20-02-2010 02:00,204,-14,-3,1015,NW,0.89,0,0
20-02-2010 03:00,190,-12,-5,1014,NW,1.78,0,0
20-02-2010 04:00,174,-12,-6,1014,NW,3.57,0,0
20-02-2010 05:00,144,-12,-6,1014,NW,5.36,0,0
20-02-2010 06:00,120,-12,-7,1014,SE,0.89,0,0
20-02-2010 07:00,122,-13,-8,1014,NW,1.79,0,0
20-02-2010 08:00,152,-11,-6,1014,cv,0.89,0,0
20-02-2010 09:00,158,-12,0,1015,NE,1.79,0,0
20-02-2010 10:00,178,-12,3,1014,SE,1.79,0,0
20-02-2010 11:00,184,-11,5,1014,SE,3.58,0,0
20-02-2010 12:00,184,-10,7,1013,SE,5.37,0,0
20-02-2010 13:00,185,-9,8,1012,SE,8.5,0,0
20-02-2010 14:00,175,-9,9,1011,SE,11.63,0,0
20-02-2010 15:00,165,-8,9,1010,SE,14.76,0,0
20-02-2010 16:00,150,-8,9,1011,cv,0.89,0,0
20-02-2010 17:00,163,-8,8,1010,cv,1.78,0,0
20-02-2010 18:00,172,-8,7,1010,NW,3.13,0,0
20-02-2010 19:00,184,-8,5,1011,NW,4.92,0,0
20-02-2010 20:00,178,-9,2,1011,NE,1.79,0,0
20-02-2010 21:00,211,-7,-1,1011,SE,0.89,0,0
20-02-2010 22:00,213,-8,-2,1012,cv,0.45,0,0
20-02-2010 23:00,282,-8,-2,1011,cv,1.34,0,0
21-02-2010 00:00,261,-7,-2,1011,cv,2.23,0,0
21-02-2010 01:00,215,-6,-1,1011,cv,2.68,0,0
21-02-2010 02:00,233,-6,-2,1011,cv,3.57,0,0
21-02-2010 03:00,235,-6,-2,1011,NW,0.89,0,0
21-02-2010 04:00,214,-7,-2,1011,NW,2.68,0,0
21-02-2010 05:00,205,-8,-3,1011,NW,4.47,0,0
21-02-2010 06:00,206,-8,-5,1011,NW,7.6,0,0
21-02-2010 07:00,220,-7,-3,1012,NW,9.39,0,0
21-02-2010 08:00,191,-6,-1,1013,NW,12.52,0,0
21-02-2010 09:00,189,-6,3,1014,NW,17.44,0,0
21-02-2010 10:00,109,-8,6,1014,NW,22.36,0,0
21-02-2010 11:00,65,-8,10,1014,NW,25.49,0,0
21-02-2010 12:00,35,-13,12,1014,NW,31.3,0,0
21-02-2010 13:00,35,-15,13,1013,NW,36.22,0,0
21-02-2010 14:00,27,-15,14,1012,NW,42.03,0,0
21-02-2010 15:00,36,-15,14,1012,NW,47.84,0,0
21-02-2010 16:00,30,-15,14,1012,NW,51.86,0,0
21-02-2010 17:00,23,-15,12,1013,NE,3.13,0,0
21-02-2010 18:00,20,-15,9,1014,cv,0.89,0,0
21-02-2010 19:00,30,-13,4,1015,cv,1.78,0,0
21-02-2010 20:00,69,-13,4,1016,cv,2.67,0,0
21-02-2010 21:00,99,-12,4,1017,SE,1.79,0,0
21-02-2010 22:00,117,-3,2,1018,SE,7.6,0,0
21-02-2010 23:00,154,-6,1,1019,SE,11.62,0,0
22-02-2010 00:00,154,-6,-1,1020,cv,0.89,0,0
22-02-2010 01:00,136,-5,0,1021,cv,1.34,0,0
22-02-2010 02:00,143,-6,-2,1021,SE,1.79,0,0
22-02-2010 03:00,132,-7,-1,1021,SE,4.92,0,0
22-02-2010 04:00,100,-8,-3,1021,SE,6.71,0,0
22-02-2010 05:00,89,-8,-3,1021,SE,8.5,0,0
22-02-2010 06:00,90,-7,-3,1021,SE,10.29,0,0
22-02-2010 07:00,90,-8,-4,1021,SE,12.08,0,0
22-02-2010 08:00,99,-7,-2,1022,SE,15.21,0,0
22-02-2010 09:00,92,-7,-1,1022,SE,19.23,0,0
22-02-2010 10:00,80,-8,0,1022,SE,23.25,0,0
22-02-2010 11:00,56,-9,2,1022,SE,26.38,0,0
22-02-2010 12:00,60,-10,3,1020,SE,31.3,0,0
22-02-2010 13:00,72,-10,3,1019,SE,34.43,0,0
22-02-2010 14:00,76,-10,4,1018,SE,38.45,0,0
22-02-2010 15:00,79,-10,5,1017,SE,42.47,0,0
22-02-2010 16:00,84,-10,4,1016,SE,45.6,0,0
22-02-2010 17:00,92,-9,3,1015,SE,48.73,0,0
22-02-2010 18:00,100,-8,2,1015,SE,49.62,0,0
22-02-2010 19:00,95,-7,0,1015,SE,51.41,0,0
22-02-2010 20:00,81,-7,-1,1014,cv,0.89,0,0
22-02-2010 21:00,95,-7,0,1014,SE,3.13,0,0
22-02-2010 22:00,87,-6,-1,1014,SE,4.92,0,0
22-02-2010 23:00,86,-7,-2,1014,cv,0.89,0,0
23-02-2010 00:00,90,-7,-4,1013,NE,0.89,0,0
23-02-2010 01:00,111,-6,-4,1013,SE,0.89,0,0
23-02-2010 02:00,104,-7,-4,1012,cv,0.89,0,0
23-02-2010 03:00,129,-8,-5,1012,cv,1.78,0,0
23-02-2010 04:00,117,-7,-5,1011,cv,2.23,0,0
23-02-2010 05:00,105,-8,-6,1011,NE,0.89,0,0
23-02-2010 06:00,112,-7,-6,1010,NW,1.79,0,0
23-02-2010 07:00,130,-8,-6,1010,NW,3.58,0,0
23-02-2010 08:00,134,-6,-4,1010,cv,0.89,0,0
23-02-2010 09:00,136,-5,-1,1010,cv,1.78,0,0
23-02-2010 10:00,142,-6,0,1009,NW,1.79,0,0
23-02-2010 11:00,150,-7,2,1008,cv,0.89,0,0
23-02-2010 12:00,148,-7,4,1007,cv,1.78,0,0
23-02-2010 13:00,160,-7,5,1006,SE,1.79,0,0
23-02-2010 14:00,179,-7,6,1004,cv,0.89,0,0
23-02-2010 15:00,183,-6,7,1003,cv,1.78,0,0
23-02-2010 16:00,191,-6,7,1003,SE,1.79,0,0
23-02-2010 17:00,195,-6,7,1003,SE,3.58,0,0
23-02-2010 18:00,196,-6,5,1003,SE,4.47,0,0
23-02-2010 19:00,218,-7,3,1003,cv,0.89,0,0
23-02-2010 20:00,246,-6,2,1003,NW,1.79,0,0
23-02-2010 21:00,264,-6,0,1004,SE,0.89,0,0
23-02-2010 22:00,274,-5,0,1004,cv,0.45,0,0
23-02-2010 23:00,282,-6,-1,1004,cv,1.34,0,0
24-02-2010 00:00,283,-6,-1,1003,NW,1.79,0,0
24-02-2010 01:00,242,-6,0,1003,NW,3.58,0,0
24-02-2010 02:00,227,-5,-1,1003,cv,0.89,0,0
24-02-2010 03:00,223,-6,1,1003,cv,1.78,0,0
